//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1033824    MW ND THRO Theodore_Roosevelt_National_Park                                                           National_Park                            31479563    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1066328    MW OH CUVA Cuyahoga_Valley_National_Park                                                              National_Park                            81631077    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1082175    MW OH PEVI Perry's_Victory_and_International_Peace_Memorial                                           National_Memorial                        8978923     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1083940    MW OH DAAV Dayton_Aviation_Heritage_National_Historical_Park                                          National_Historical_Park                 1172176     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1101907    IM OK CHIC Chickasaw_National_Recreation_Area                                                         National_Recreation_Area                 72631445    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1133439    PW OR JODA John_Day_Fossil_Beds_National_Monument                                                     National_Monument                        4958825     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1147260    PW OR ORCA Oregon_Caves_National_Monument_and_Preserve                                                National_Monument                        7866349     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1163670    PW OR CRLA Crater_Lake_National_Park                                                                  National_Park                            34669486    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1175577    NE PA GETT Gettysburg_National_Military_Park                                                          National_Military_Park                   130245975   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1177725    NE PA INDE Independence_National_Historical_Park                                                      National_Historical_Park                 193986440   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1193711    NE PA DEWA Delaware_Water_Gap_National_Recreation_Area                                                National_Recreation_Area                 160743521   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1193713    NE PA FONE Fort_Necessity_National_Battlefield                                                        National_Battlefield                     12390571    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1193717    NE PA HOFU Hopewell_Furnace_National_Historic_Site                                                    National_Historic_Site                   7532506     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1200751    NE PA JOFL Johnstown_Flood_National_Memorial                                                          National_Memorial                        4863668     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1211947    NE PA VAFO Valley_Forge_National_Historical_Park                                                      National_Historical_Park                 88327246    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1214216    NE PA ALPO Allegheny_Portage_Railroad_National_Historic_Site                                          National_Historic_Site                   5026369     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1222505    SE SC FOSU Fort_Sumter_National_Monument                                                              National_Monument                        22549148    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1223739    SE SC KIMO Kings_Mountain_National_Military_Park                                                      National_Military_Park                   16219712    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1227788    SE SC NISI Ninety_Six_National_Historic_Site                                                          National_Historic_Site                   1412920     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1247412    SE SC COWP Cowpens_National_Battlefield                                                               National_Battlefield                     6772190     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1252725    SE SC CHPI Charles_Pinckney_National_Historic_Site                                                    National_Historic_Site                   812305      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1261888    MW SD JECA Jewel_Cave_National_Monument                                                               National_Monument                        6103253     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1262098    MW SD MORU Mount_Rushmore_National_Memorial                                                           National_Memorial                        113662332   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1263056    MW SD WICA Wind_Cave_National_Park                                                                    National_Park                            41035166    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1265096    MW SD BADL Badlands_National_Park                                                                     National_Park                            69483454    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1270094    SE MS SHIL Shiloh_National_Battlefield                                                                National_Battlefield                     30903907    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1284664    SE TN FODO Fort_Donelson_National_Battlefield                                                         National_Battlefield                     21869956    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1304837    SE TN ANJO Andrew_Johnson_National_Historic_Site                                                      National_Historic_Site                   3727887     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1309684    SE TN OBRI Obed_Wild_and_Scenic_River                                                                 Wild_and_Scenic_River                    5661696     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1309762    SE TN BISO Big_South_Fork_National_River_and_Recreation_Area                                          National_River_and_Recreation_Area       21360933    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1329499    IM TX AMIS Amistad_National_Recreation_Area                                                           National_Recreation_Area                 59469112    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1357585    IM TX FODA Fort_Davis_National_Historic_Site                                                          National_Historic_Site                   3536669     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1377039    IM TX SAAN San_Antonio_Missions_National_Historical_Park                                              National_Historical_Park                 32032851    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1377082    IM TX BIBE Big_Bend_National_Park                                                                     National_Park                            15820237    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1377201    IM TX GUMO Guadalupe_Mountains_National_Park                                                          National_Park                            7211673     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1377214    IM TX ALFL Alibates_Flint_Quarries_National_Monument                                                  National_Monument                        136070      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1383785    IM TX PAIS Padre_Island_National_Seashore                                                             National_Seashore                        34688151    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1384770    IM TX LAMR Lake_Meredith_National_Recreation_Area                                                     National_Recreation_Area                 61625990    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1413640    AK AK NOAT Noatak_National_Preserve                                                                   National_Preserve                        219938      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416034    AK AK ANIA Aniakchak_National_Monument                                                                National_Monument                        10490       
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416034    AK AK ANIA Aniakchak_National_Preserve                                                                National_Preserve                        10490       
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416037    AK AK BELA Bering_Land_Bridge_National_Preserve                                                       National_Preserve                        45498       
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416038    AK AK CAKR Cape_Krusenstern_National_Monument                                                         National_Monument                        195519      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416040    AK AK GAAR Gates_of_the_Arctic_National_Park                                                          National_Park                            225813      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416040    AK AK GAAR Gates_of_the_Arctic_National_Preserve                                                      National_Preserve                        225813      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416041    AK AK GLBA Glacier_Bay_National_Park                                                                  National_Park                            11949920    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416041    AK AK GLBA Glacier_Bay_National_Preserve                                                              National_Preserve                        11949920    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416045    AK AK KATM Katmai_National_Park                                                                       National_Park                            1580146     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416045    AK AK KATM Katmai_National_Preserve                                                                   National_Preserve                        1580146     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416046    AK AK KOVA Kobuk_Valley_National_Park                                                                 National_Park                            156655      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416049    AK AK LACL Lake_Clark_National_Park                                                                   National_Park                            363894      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416049    AK AK LACL Lake_Clark_National_Preserve                                                               National_Preserve                        363894      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416055    AK AK WRST Wrangell-St._Elias_National_Park                                                           National_Park                            1607332     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416055    AK AK WRST Wrangell-St._Elias_National_Preserve                                                       National_Preserve                        1607332     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1416058    AK AK YUCH Yukon-Charley_Rivers_National_Preserve                                                     National_Preserve                        122320      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1417085    AK AK SITK Sitka_National_Historical_Park                                                             National_Historical_Park                 7947795     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1419645    AK AK KEFJ Kenai_Fjords_National_Park                                                                 National_Park                            7067013     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1423115    AK AK KLGO Klondike_Gold_Rush_National_Historical_Park                                                National_Historical_Park                 19476522    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1428242    IM UT GOSP Golden_Spike_National_Historic_Site                                                        National_Historic_Site                   2532785     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1434866    IM UT CARE Capitol_Reef_National_Park                                                                 National_Park                            25845196    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1439558    IM UT CEBR Cedar_Breaks_National_Monument                                                             National_Monument                        25389889    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1446610    IM UT TICA Timpanogos_Cave_National_Monument                                                          National_Monument                        8286685     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1448008    IM UT CANY Canyonlands_National_Park                                                                  National_Park                            13990095    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1450197    IM UT BRCA Bryce_Canyon_National_Park                                                                 National_Park                            49710389    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1454484    IM UT NABR Natural_Bridges_National_Monument                                                          National_Monument                        4509201     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1455157    IM UT ZION Zion_National_Park                                                                         National_Park                            111311078   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1455716    IM UT ARCH Arches_National_Park                                                                       National_Park                            32577956    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1462531    NE VA APCO Appomattox_Court_House_National_Historical_Park                                            National_Historical_Park                 13847406    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1467038    NE VA GEWA George_Washington_Birthplace_National_Monument                                             National_Monument                        8779227     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1470042    NC VA MANA Manassas_National_Battlefield_Park                                                         National_Battlefield_Park                39626059    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1472799    NC VA PRWI Prince_William_Forest_Park                                                                 Park                                     18512459    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1473199    NE VA RICH Richmond_National_Battlefield_Park                                                         National_Battlefield_Park                14893857    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1477005    NE VA BOWA Booker_T._Washington_National_Monument                                                     National_Monument                        1275899     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1478412    NE VA COLO Colonial_National_Historical_Park                                                          National_Historical_Park                 282420671   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1488805    NE VA SHEN Shenandoah_National_Park                                                                   National_Park                            126112145   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1488838    NE VA FRSP Fredericksburg_and_Spotsylvania_County_Battlefields_Memorial_National_Military_Park        National_Military_Park                   42957488    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1498529    NE VA PETE Petersburg_National_Battlefield                                                            National_Battlefield                     34424404    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1504974    PW WA FOVA Fort_Vancouver_National_Historic_Site                                                      National_Historic_Site                   20238294    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1528416    PW WA MORA Mount_Rainier_National_Park                                                                National_Park                            94488801    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1528419    PW WA ROLA Ross_Lake_National_Recreation_Area                                                         National_Recreation_Area                 11335924    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1528421    PW WA NOCA North_Cascades_National_Park                                                               National_Park                            14809679    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1528425    PW WA LACH Lake_Chelan_National_Recreation_Area                                                       National_Recreation_Area                 1046956     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1530459    PW WA OLYM Olympic_National_Park                                                                      National_Park                            160737962   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1531185    PW WA WHMI Whitman_Mission_National_Historic_Site                                                     National_Historic_Site                   4934694     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1531834    PW WA LARO Lake_Roosevelt_National_Recreation_Area                                                    National_Recreation_Area                 62247752    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1534055    PW WA SAJH San_Juan_Island_National_Historical_Park                                                   National_Historical_Park                 23066952    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1556735    NC WV HAFE Harpers_Ferry_National_Historical_Park                                                     National_Historical_Park                 32575872    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1581059    MW WI APIS Apostle_Islands_National_Lakeshore                                                         National_Lakeshore                       6315921     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1597073    IM WY FOLA Fort_Laramie_National_Historic_Site                                                        National_Historic_Site                   4764617     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1597571    IM WY GRTE Grand_Teton_National_Park                                                                  National_Park                            147898402   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1604577    IM WY JODR "John_D._Rockefeller__Jr.__Memorial_Parkway"                                               National_Parkway                         58288397    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1605065    IM WY FOBU Fossil_Butte_National_Monument                                                             National_Monument                        791967      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1609331    IM WY YELL Yellowstone_National_Park                                                                  National_Park                            175040126   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1613756    SE VI BUIS Buck_Island_Reef_National_Monument                                                         National_Monument                        2436890     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1614406    SE VI VIIS Virgin_Islands_National_Park                                                               National_Park                            25980135    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1616980    MW MI ISRO Isle_Royale_National_Park                                                                  National_Park                            1071614     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1655639    PW CA FOPO Fort_Point_National_Historic_Site                                                          National_Historic_Site                   59327420    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1662323    PW CA CHIS Channel_Islands_National_Park                                                              National_Park                            12352355    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1676813    NC MD PISC Piscataway_Park                                                                            Other_Designation                        7112797     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1688073    SE GA CHAT Chattahoochee_River_National_Recreation_Area                                               National_Recreation_Area                 88134150    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1704967    SE GA MALU "Martin_Luther_King__Jr.__National_Historic_Site"                                          National_Historic_Site                   26618718    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1741168    NE WV GARI Gauley_River_National_Recreation_Area                                                      National_Recreation_Area                 3962873     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1780716    NE VA MAWA Maggie_L._Walker_National_Historic_Site                                                    National_Historic_Site                   262589      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1803454    IM MT GLAC Glacier_National_Park                                                                      National_Park                            105029559   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1804731    PW CA MANZ Manzanar_National_Historic_Site                                                            National_Historic_Site                   1275195     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1821086    MW IL LIHO Lincoln_Home_National_Historic_Site                                                        National_Historic_Site                   18363586    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1828962    PW GU WAPA War_in_the_Pacific_National_Historical_Park                                                War_in_the_Pacific                       4752911     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1877509    NE PA STEA Steamtown_National_Historic_Site                                                           National_Historic_Site                   3345839     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1877541    NC DC FRDE Franklin_Delano_Roosevelt_Memorial                                                         National_Memorial                        57295287    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1877542    PW CA SAFR San_Francisco_Maritime_National_Historical_Park                                            National_Historical_Park                 109392624   
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1877550    PW HI PUHE Pu'ukohola_Heiau_National_Historic_Site                                                    National_Historic_Site                   2872043     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1877617    NE WV BLUE Bluestone_National_Scenic_River                                                            National_Scenic_River                    1176026     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1877618    NE VA NERI New_River_Gorge_National_River                                                             National_River                           31811848    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1879023    PW HI KAHO Kaloko-Honokohau_National_Historical_Park                                                  National_Historical_Park                 2523565     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1879024    SE PR SAJU San_Juan_National_Historic_Site                                                            National_Historic_Site                   55928192    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888899    NE MA ADAM Adams_National_Historical_Park                                                             National_Historical_Park                 4741356     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888900    NC VA ARHO "Arlington_House__The_Robert_E._Lee_Memorial"                                              National_Memorial                        36998465    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888902    IM TX BITH Big_Thicket_National_Preserve                                                              National_Preserve                        3318511     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888904    NE MA BOAF Boston_African_American_National_Historic_Site                                             National_Historic_Site                   9225095     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888906    IM TX CHAM Chamizal_National_Memorial                                                                 National_Memorial                        7470898     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888911    NE PA EDAL Edgar_Allan_Poe_National_Historic_Site                                                     National_Historic_Site                   488638      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888912    NE PA EISE Eisenhower_National_Historic_Site                                                          National_Historic_Site                   3458807     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888913    IM NM ELMA El_Malpais_National_Monument                                                               National_Monument                        3163814     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888914    NE NY ELRO Eleanor_Roosevelt_National_Historic_Site                                                   National_Historic_Site                   1926003     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888915    PW CA EUON Eugene_O'Neill_National_Historic_Site                                                      National_Historic_Site                   103878      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888916    IM AZ FOBO Fort_Bowie_National_Historic_Site                                                          National_Historic_Site                   348811      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888919    NE NY FOST Fort_Stanwix_National_Monument                                                             National_Monument                        3033233     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888922    NE PA FRHI Friendship_Hill_National_Historic_Site                                                     National_Historic_Site                   836325      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888929    NE NY HOFR Home_of_Franklin_D._Roosevelt_National_Historic_Site                                       National_Historic_Site                   16783758    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888931    MW OH HOCU Hopewell_Culture_National_Historical_Park                                                  National_Historical_Park                 3226903     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888932    MW OH JAGA James_A._Garfield_National_Historic_Site                                                   National_Historic_Site                   448173      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888934    SE GA JICA Jimmy_Carter_National_Historic_Site                                                        National_Historic_Site                   1615203     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888937    MW MI KEWE Keweenaw_National_Historical_Park                                                          National_Historical_Park                 14612       
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888938    MW ND KNRI Knife_River_Indian_Villages_National_Historic_Site                                         National_Historic_Site                   709315      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888939    SE AL LIRI Little_River_Canyon_National_Preserve                                                      National_Preserve                        3162434     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888940    NE MA LOWE Lowell_National_Historical_Park                                                            National_Historical_Park                 21836453    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888941    IM TX LYJO Lyndon_B._Johnson_National_Historical_Park                                                 National_Historical_Park                 9764783     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888942    NE VT MABI Marsh-Billings-Rockefeller_National_Historical_Park                                        National_Historical_Park                 642588      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888943    NE NY MAVA Martin_Van_Buren_National_Historic_Site                                                    National_Historic_Site                   550614      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888944    MW MN MISS Mississippi_National_River_and_Recreation_Area                                             National_River_and_Recreation_Area       776458      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888945    PW CA MOJA Mojave_National_Preserve                                                                   National_Preserve                        10594537    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888946    SE MS NATC Natchez_National_Historical_Park                                                           National_Historical_Park                 4818689     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888949    MW NE NIOB Niobrara_National_Scenic_River                                                             National_Scenic_River                    860533      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888951    SE GA OCMU Ocmulgee_National_Monument                                                                 National_Monument                        7558072     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888952    IM TX PAAL Palo_Alto_Battlefield_National_Historical_Park                                             National_Historical_Park                 467349      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888958    MW WI SACN Saint_Croix_National_Scenic_Riverway                                                       National_Scenic_Riverway                 17741336    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888959    NE NY SAPA Saint_Paul's_Church_National_Historic_Site                                                 National_Historic_Site                   297945      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888960    NE NH SAGA Saint-Gaudens_National_Historic_Site                                                       National_Historic_Site                   1452253     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888961    NE MA SAMA Salem_Maritime_National_Historic_Site                                                      National_Historic_Site                   30255154    
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888963    NE MA SPAR Springfield_Armory_National_Historic_Site                                                  National_Historic_Site                   708837      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888964    SE TN STRI Stones_River_National_Battlefield                                                          National_Battlefield                     9788152     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888965    MW KS TAPR Tallgrass_Prairie_National_Preserve                                                        National_Preserve                        388767      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888966    NE PA THKO Thaddeus_Kosciuszko_National_Memorial                                                      National_Memorial                        199577      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888967    NE MD THST Thomas_Stone_National_Historic_Site                                                        National_Historic_Site                   132139      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888969    SE MS TUPE Tupelo_National_Battlefield                                                                National_Battlefield                     57031       
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888970    NE PA UPDE Upper_Delaware_Scenic_and_Recreational_River                                               Scenic_and_Recreational_River            9151018     
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888972    NE CT WEFA Weir_Farm_National_Historic_Site                                                           National_Historic_Site                   427394      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
1888973    MW OH WIHO William_Howard_Taft_National_Historic_Site                                                 National_Historic_Site                   436655      
//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
